date,win
2019-9-12 3:00:00,2333.294100000000
2019-12-7 7:00:00,647.985000000000
2019-7-1 5:00:00,657.190466675000
2019-10-21 3:00:00,783.104300000000
2019-12-14 7:00:00,323.075000000000
2019-9-19 3:00:00,1898.873000000000
2019-10-28 3:00:00,922.011600000000
2019-8-16 4:00:00,5.250000000000
2019-12-21 7:00:00,100.340000000000
2019-7-11 0:00:00,0.000000000000
2019-10-13 5:00:00,1199.714440000000
2019-11-14 7:00:00,166.364000000000
2019-7-16 3:00:00,14396.966000000000
2019-9-17 6:00:00,4327.867444448000
2019-12-17 5:00:00,619.265300000000
2019-11-7 7:00:00,134.920000000000
2019-12-10 5:00:00,1395.328733350000
2019-9-24 6:00:00,2105.725343500000
2019-6-2 3:00:00,238.990000000000
2019-10-26 3:00:00,858.240400000000
2019-8-4 7:00:00,327.020000000000
2019-6-9 3:00:00,283.850000000000
2019-11-4 6:00:00,2347.477750000000
2019-9-10 3:00:00,3852.079533432000
2019-6-17 4:00:00,1105.710000000000
2019-7-11 3:00:00,570.860000000000
2019-9-17 3:00:00,2233.968000000000
2019-12-1 6:00:00,1211.225290000000
2019-12-8 6:00:00,948.805000000000
2019-8-27 3:00:00,666.628600000000
2019-7-18 3:00:00,395.688333020000
2019-9-18 4:00:00,6201.811486670000
2019-12-9 7:00:00,451.825200000000
2019-7-25 3:00:00,500.285400000000
2019-6-10 4:00:00,1892.524400000000
2019-9-25 4:00:00,1789.073074800000
2019-12-16 7:00:00,11.000000000000
2019-10-7 6:00:00,1159.247500000000
2019-12-12 5:00:00,2721.465075000000
2019-7-7 7:00:00,905.628000000000
2019-11-19 7:00:00,646.934125000000
2019-11-23 6:00:00,956.858000000000
2019-12-5 5:00:00,2659.540000000000
2019-11-5 7:00:00,151.490000000000
2019-11-12 7:00:00,188.280000000000
2019-10-3 7:00:00,1034.130000000000
2019-6-29 4:00:00,1540.653000000000
2019-9-29 3:00:00,1604.560000000000
2019-7-6 3:00:00,715.862600000000
2019-8-22 3:00:00,1211.743933350000
2019-8-8 3:00:00,900.330900000000
2019-10-22 7:00:00,837.040120000000
2019-9-14 5:00:00,5166.282445000000
2019-8-15 3:00:00,1782.189400030000
2019-9-21 5:00:00,4505.415646680000
2019-10-30 5:00:00,2663.602200000000
2019-11-24 7:00:00,349.968831000000
2019-7-23 6:00:00,750.457300037000
2019-10-8 7:00:00,721.089235000000
2019-7-30 6:00:00,6758.457000029000
2019-10-15 7:00:00,292.709900000000
2019-12-8 3:00:00,415.689860000000
2019-7-3 5:00:00,432.054166758000
2019-6-25 2:00:00,0.000000000000
2019-12-15 3:00:00,580.198222250000
2019-8-20 6:00:00,2978.916500000000
2019-10-3 4:00:00,2319.190300000000
