date,count
"2015-09-05 06:03:12","9"
"2015-09-06 05:10:49","44"
"2015-09-07 03:19:12","25"
"2015-09-08 05:18:11","26"
"2015-09-09 06:39:54","20"
"2015-09-10 06:05:01","18"
"2015-09-11 10:30:28","5"
"2015-09-12 07:50:59","6"
"2015-09-13 06:02:54","12"
"2015-09-14 05:36:24","38"
"2015-09-15 03:19:40","61"
"2015-09-16 04:17:07","43"
"2015-09-17 03:39:57","61"
"2015-09-18 02:53:47","22"
"2015-09-19 02:52:12","28"
"2015-09-20 17:01:33","50"
"2015-09-21 05:24:21","52"
"2015-09-22 03:18:09","66"
"2015-09-23 02:50:03","43"
"2015-09-24 01:48:16","21"
"2015-09-25 05:01:55","14"
"2015-09-26 02:38:05","34"
"2015-09-27 02:35:27","18"
"2015-09-28 12:41:36","32"
"2015-09-29 14:48:12","56"
"2015-09-30 17:18:18","42"
"2015-10-01 06:34:23","16"
"2015-10-02 03:15:14","8"
"2015-10-03 02:49:53","23"
"2015-10-04 02:32:02","28"
"2015-10-05 02:45:25","32"
"2015-10-06 03:14:20","50"
"2015-10-07 14:02:09","43"
"2015-10-08 13:59:54","32"
"2015-10-09 12:03:01","26"
"2015-10-10 02:26:09","33"
"2015-10-11 13:07:24","71"
"2015-10-12 00:01:35","35"
"2015-10-13 00:01:41","41"
"2015-10-14 00:02:06","56"
"2015-10-15 00:01:56","27"
"2015-10-16 00:02:03","5"
"2015-10-17 05:57:04","4"
"2015-10-18 07:25:38","66"
"2015-10-19 04:03:14","31"
"2015-10-20 02:31:04","44"
"2015-10-21 16:28:51","45"
"2015-10-22 00:01:50","61"
"2015-10-23 00:01:48","40"
"2015-10-24 03:22:13","24"
"2015-10-25 14:51:23","41"
"2015-10-26 06:26:16","27"
"2015-10-27 02:36:18","32"
"2015-10-28 05:32:47","34"
"2015-10-29 01:43:55","42"
"2015-10-30 03:22:57","11"
"2015-10-31 06:27:39","21"
"2015-11-01 02:12:12","42"
"2015-11-02 05:44:16","63"
"2015-11-03 02:46:23","25"
"2015-11-04 03:52:33","25"
"2015-11-05 01:55:41","34"
"2015-11-06 02:45:56","24"
"2015-11-07 04:28:15","15"
"2015-11-08 02:22:17","32"
"2015-11-09 03:19:32","29"
"2015-11-10 03:26:25","43"
"2015-11-11 02:34:01","44"
"2015-11-12 05:05:44","60"
"2015-11-13 04:44:45","30"
"2015-11-14 00:51:16","51"
"2015-11-15 00:24:44","57"
"2015-11-16 05:42:45","39"
"2015-11-17 01:36:14","48"
"2015-11-18 01:20:42","42"
"2015-11-19 02:07:20","39"
"2015-11-20 02:23:07","35"
"2015-11-21 02:27:01","20"
"2015-11-22 02:23:08","37"
"2015-11-23 15:13:55","38"
"2015-11-24 07:26:47","33"
"2015-11-25 05:25:34","44"
"2015-11-26 01:31:58","29"
"2015-11-27 02:50:31","6"
"2015-11-28 01:39:22","33"
"2015-11-29 02:13:46","62"
"2015-11-30 01:39:13","47"
"2015-12-01 01:27:30","31"
"2015-12-02 01:24:29","51"
"2015-12-03 15:58:04","41"
"2015-12-04 02:16:49","32"
"2015-12-05 02:54:42","24"
"2015-12-06 01:33:04","57"
"2015-12-07 14:25:28","48"
"2015-12-08 00:56:55","44"
"2015-12-09 05:42:01","27"
"2015-12-10 02:43:38","26"
"2015-12-11 01:30:53","43"
"2015-12-12 01:52:59","14"
"2015-12-13 02:29:05","45"
"2015-12-14 14:50:57","37"
"2015-12-15 07:33:44","35"
"2015-12-16 06:05:16","20"
"2015-12-17 01:33:15","41"
"2015-12-18 01:46:50","20"
"2015-12-19 02:00:05","35"
"2015-12-20 01:48:23","29"
"2015-12-21 01:37:49","53"
"2015-12-22 16:22:03","53"
"2015-12-23 01:37:43","43"
"2015-12-24 14:05:58","31"
"2015-12-25 11:29:09","11"
"2015-12-26 12:49:38","43"
"2015-12-27 11:05:41","37"
"2015-12-28 01:53:22","30"
"2015-12-29 03:08:46","43"
"2015-12-30 06:32:53","34"
"2015-12-31 08:55:02","87"
"2016-01-01 03:12:09","6"
"2016-01-02 06:27:08","19"
"2016-01-03 02:03:46","56"
"2016-01-04 01:59:23","39"
"2016-01-05 01:07:29","42"
"2016-01-06 01:30:34","48"
"2016-01-07 01:26:59","39"
"2016-01-08 01:55:43","7"
"2016-01-09 03:16:26","44"
"2016-01-10 01:19:14","66"
"2016-01-11 01:34:31","35"
"2016-01-12 03:42:43","43"
"2016-01-13 01:35:04","59"
"2016-01-14 01:58:11","57"
"2016-01-15 01:49:40","26"
"2016-01-16 02:06:19","48"
"2016-01-17 01:24:29","47"
"2016-01-18 01:26:56","43"
"2016-01-19 01:58:20","37"
"2016-01-20 01:56:36","35"
"2016-01-21 02:06:41","54"
"2016-01-22 02:00:56","31"
"2016-01-23 01:47:31","52"
"2016-01-24 02:05:05","56"
"2016-01-25 01:58:13","45"
"2016-01-26 04:02:52","47"
"2016-01-27 01:48:33","58"
"2016-01-28 17:49:07","51"
"2016-01-29 03:32:04","14"
"2016-01-30 07:13:41","32"
"2016-01-31 09:00:14","64"
"2016-02-01 01:29:02","67"
"2016-02-02 01:46:35","67"
"2016-02-03 00:11:26","46"
"2016-02-04 17:05:46","36"
"2016-02-05 13:05:34","17"
"2016-02-06 10:47:19","45"
"2016-02-07 02:03:11","50"
"2016-02-08 02:01:47","51"
"2016-02-09 09:39:39","86"
"2016-02-10 02:05:16","56"
"2016-02-11 01:49:19","35"
"2016-02-12 09:47:08","9"
"2016-02-13 01:53:27","27"
"2016-02-14 03:07:31","49"
"2016-02-15 01:39:06","46"
"2016-02-16 01:31:25","51"
"2016-02-17 02:27:32","28"
"2016-02-18 02:58:21","63"
"2016-02-19 01:43:28","20"
"2016-02-20 12:12:19","36"
"2016-02-21 01:53:00","64"
"2016-02-22 01:54:50","62"
