date,win_price
07-09-19 05:00:00,1831.672733420000
07-09-19 06:00:00,1740.109800000000
07-09-19 07:00:00,2610.743400000000
07-09-19 08:00:00,1605.825550080000
07-09-19 09:00:00,2126.277390080000
07-09-19 10:00:00,2454.555000000000
07-09-19 11:00:00,1510.975700000000
07-09-19 12:00:00,1395.938450000000
07-10-19 01:00:00,452.600400000000
07-10-19 02:00:00,762.202900000000
07-10-19 03:00:00,908.900400000000
07-10-19 04:00:00,367.070000000000
07-10-19 05:00:00,221.695000000000
07-10-19 06:00:00,165.770000000000
07-10-19 07:00:00,570.757500000000
07-10-19 08:00:00,422.720000000000
07-10-19 09:00:00,405.532500000000
07-10-19 10:00:00,1179.380000000000
07-10-19 11:00:00,568.898700000000
07-10-19 12:00:00,456.638000000000
07-11-19 01:00:00,941.402900000000
07-11-19 02:00:00,779.200400000000
07-11-19 03:00:00,527.830000000000
07-11-19 04:00:00,391.885000000000
07-11-19 05:00:00,1314.829600000000
07-11-19 06:00:00,252.886500000000
07-11-19 07:00:00,106.950600000000
07-11-19 08:00:00,285.041200000000
07-11-19 09:00:00,134.920000000000
07-11-19 10:00:00,367.240000000000
07-11-19 11:00:00,562.490000000000
07-11-19 12:00:00,489.215400000000
07-12-19 01:00:00,421.312050000000
07-12-19 02:00:00,378.133150000000
07-12-19 03:00:00,200.870000000000
07-12-19 04:00:00,765.465000000000
07-12-19 05:00:00,419.395000000000
07-12-19 06:00:00,542.380000000000
07-12-19 07:00:00,1045.395000000000
07-12-19 08:00:00,247.253800000000
07-12-19 09:00:00,650.235000000000
07-12-19 10:00:00,398.980000000000
07-12-19 11:00:00,1101.590000000000
07-12-19 12:00:00,348.937200000000
08-06-19 01:00:00,218.800000000000
08-06-19 02:00:00,361.770000000000
08-06-19 03:00:00,99.755000000000
08-06-19 04:00:00,62.350000000000
08-06-19 05:00:00,131.740000000000
08-06-19 06:00:00,336.350000000000
08-06-19 07:00:00,300.265000000000
08-06-19 08:00:00,183.082100000000
08-06-19 09:00:00,155.500000000000
08-06-19 10:00:00,297.700000000000
08-06-19 11:00:00,765.223333328000
08-06-19 12:00:00,204.100000000000
08-07-19 01:00:00,328.555000000000
08-07-19 02:00:00,21.000000000000
08-07-19 03:00:00,2091.774000000000
08-07-19 04:00:00,360.250000000000
08-07-19 05:00:00,698.031000026000
08-07-19 06:00:00,120.020000000000
08-07-19 07:00:00,148.960000000000
08-07-19 08:00:00,398.593999960000
08-07-19 09:00:00,185.695000000000
08-07-19 10:00:00,1616.220000000000
08-07-19 11:00:00,307.540000000000
08-07-19 12:00:00,659.682200000000
08-08-19 01:00:00,1338.887733325000
08-08-19 02:00:00,954.984800000000
08-08-19 03:00:00,3891.412500000000
08-08-19 04:00:00,11650.320000000000
08-08-19 05:00:00,-1302.299600000000
08-08-19 06:00:00,608.900000000000
08-08-19 07:00:00,1229.015000000000
08-08-19 08:00:00,153.850000000000
08-08-19 09:00:00,587.168400000000
08-08-19 10:00:00,476.308000000000
08-08-19 11:00:00,418.022900000000
08-08-19 12:00:00,744.830933325000
08-09-19 01:00:00,1782.724000000000
08-09-19 02:00:00,1756.228900026000
08-09-19 03:00:00,1410.241166666500
08-09-19 04:00:00,1551.037500000000
08-09-19 05:00:00,1704.240999920000
08-09-19 06:00:00,345.946200000000
08-09-19 07:00:00,632.617500000000
08-09-19 08:00:00,960.875000000000
08-09-19 09:00:00,197.115000000000
08-09-19 10:00:00,530.340000000000
08-09-19 11:00:00,622.347500000000
08-09-19 12:00:00,649.661666680000
08-10-19 01:00:00,679.905000000000
08-10-19 02:00:00,874.210110000000
08-10-19 03:00:00,232.380000000000
08-10-19 04:00:00,260.890000000000
08-10-19 05:00:00,201.440000000000
08-10-19 06:00:00,123.440000000000
08-10-19 07:00:00,412.350000000000
08-10-19 08:00:00,907.975700000000
08-10-19 09:00:00,721.089235000000
08-10-19 10:00:00,126.450000000000
08-10-19 11:00:00,233.316500000000
08-10-19 12:00:00,365.394500000000
08-12-19 01:00:00,398.540000000000
08-12-19 02:00:00,248.160000000000
08-12-19 03:00:00,506.480000000000
08-12-19 04:00:00,170.296250000000
08-12-19 05:00:00,105.130000000000
08-12-19 06:00:00,313.160000000000
08-12-19 07:00:00,369.330000000000
08-12-19 08:00:00,266.315000000000
08-12-19 09:00:00,167.145000000000
08-12-19 10:00:00,154.499860000000
08-12-19 11:00:00,261.190000000000
08-12-19 12:00:00,655.290000000000
09-06-19 01:00:00,1368.236900000000
09-06-19 02:00:00,87.750000000000
09-06-19 03:00:00,237.400000000000
09-06-19 04:00:00,158.710000000000
09-06-19 05:00:00,87.430000000000
09-06-19 06:00:00,179.860000000000
09-06-19 07:00:00,260.925000000000
09-06-19 08:00:00,384.735000000000
09-06-19 09:00:00,72.526000000000
09-06-19 10:00:00,453.090700000000
09-06-19 11:00:00,79.010000000000
09-06-19 12:00:00,520.750000000000
09-07-19 01:00:00,755.640000000000
09-07-19 02:00:00,1232.647933420000
09-07-19 03:00:00,556.740000000000
09-07-19 04:00:00,152.290000000000
09-07-19 05:00:00,138.940000000000
09-07-19 06:00:00,226.510000000000
09-07-19 07:00:00,479.255000050000
09-07-19 08:00:00,221.529999995000
09-07-19 09:00:00,147.250000000000
09-07-19 10:00:00,318.522900000000
09-07-19 11:00:00,524.443333305000
09-07-19 12:00:00,204.268000000000
09-09-19 01:00:00,1522.062466678000
09-09-19 02:00:00,1273.504700000000
09-09-19 03:00:00,1793.301600000000
09-09-19 04:00:00,2727.756350000000
09-09-19 05:00:00,1447.487400000000
09-09-19 06:00:00,1868.562000000000
09-09-19 07:00:00,1067.920000000000
09-09-19 08:00:00,1505.100300080000
09-09-19 09:00:00,1780.330100000000
09-09-19 10:00:00,1450.160000000000
09-09-19 11:00:00,2342.982000000000
09-09-19 12:00:00,1543.871599920000
09-10-19 01:00:00,534.448910000000
09-10-19 02:00:00,366.325175000000
09-10-19 03:00:00,227.206300000000
09-10-19 04:00:00,358.260014000000
09-10-19 05:00:00,680.827500000000
09-10-19 06:00:00,176.061720000000
09-10-19 07:00:00,728.882500000000
09-10-19 08:00:00,315.440000000000
09-10-19 09:00:00,274.919000000000
09-10-19 10:00:00,492.749900000000
09-10-19 11:00:00,502.197150000000
09-10-19 12:00:00,437.791510000000
09-11-19 01:00:00,603.208000000000
09-11-19 02:00:00,432.240800000000
09-11-19 03:00:00,288.868333322000
09-11-19 04:00:00,272.855400000000
09-11-19 05:00:00,119.500000000000
09-11-19 06:00:00,51.668090000000
09-11-19 07:00:00,583.388000000000
09-11-19 08:00:00,549.255000000000
09-11-19 09:00:00,677.358000000000
09-11-19 10:00:00,369.440000000000
09-11-19 11:00:00,182.615000000000
09-11-19 12:00:00,767.085635000000
09-12-19 01:00:00,371.735000000000
09-12-19 02:00:00,322.994011700000
09-12-19 03:00:00,646.530000000000
09-12-19 04:00:00,1082.180000000000
09-12-19 05:00:00,246.190000000000
09-12-19 06:00:00,523.185000000000
09-12-19 07:00:00,-166.925000000000
09-12-19 08:00:00,362.701430000000
09-12-19 09:00:00,451.825200000000
